#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 16:08:38.547

Frequency (Hz),Channel 1 (dBV),Channel 2 (dBV)
6.262,-85.30739431263875,-105.8791085772882
6.264,-88.09262635702402,-93.14098729091135
6.266,-86.3829463389869,-89.31427830713658
6.268,-84.91130736354982,-87.9880102869441
6.27,-81.8927672170577,-89.10516340027316
6.272,-80.09507911313628,-92.18588399953694
6.274,-79.8009597235402,-95.26752482758195
6.276,-80.3690979970263,-102.2403207486811
6.278,-79.42871052658359,-95.34813859431932
6.28,-77.33494200943649,-94.25672519394617
6.282,-75.91096421851339,-94.36201418065495
6.284,-74.30326899408843,-91.9304959026489
6.286,-74.57961904075967,-90.35224445550983
6.288,-74.42592288787519,-89.13300087033184
6.29,-75.90655579003113,-88.66820809328759
6.292,-77.55079591962215,-89.47083477382441
6.294,-80.00013907135116,-90.26000614300877
6.296,-81.7952221713896,-92.78436043034107
6.298,-84.96785332559543,-97.96176850703097
6.3,-87.3887582883749,-90.65590705317652
6.302,-85.67632695553742,-89.81566427659239
6.304,-84.89690051188697,-89.8822686457227
6.306,-83.20577304486947,-89.38548402368794
6.308,-82.14054701817886,-88.75919518766905
6.31,-80.54362218427832,-88.67807724271925
6.312,-79.9595353577389,-90.94268597873877
6.314,-78.88408798597892,-93.04730629032781
6.316,-79.19448761610401,-95.25651776533255
6.318,-78.39107879111691,-96.90395646767412
6.32,-78.90128949752483,-97.57485395419235
6.322,-78.72401207629268,-101.4934062891114
6.324,-79.54003916639958,-98.88942012613251
6.326,-80.07384168807553,-95.58662183050869
6.328,-82.24245957711051,-92.90567104946396
6.33,-83.01646840680144,-90.48513049182429
6.332,-81.11889474612627,-90.11540274483123
6.334,-79.18595210493642,-87.52798981485562
6.336,-76.33308827640361,-85.42774459877221
6.338,-75.08944025141329,-85.60052977109903
6.34,-73.73698457437304,-86.2227564191881
6.342,-73.31898704516189,-88.09913103854382
6.344,-73.10259439653061,-93.21197126717011
6.346,-74.095473201747,-99.53971718994303
6.348,-74.70281982251079,-95.78040714410531
6.35,-76.08999236405741,-92.68519418721567
6.352,-76.71919617450614,-89.92401287435889
6.354,-78.21995806594595,-89.19258317456581
6.356,-78.64473065545172,-87.76068844333901
6.358,-79.30958524037605,-86.19867888614776
6.36,-79.88981075783093,-86.78771132927251
6.362,-79.52394561068347,-89.45812672337487
6.364,-79.55691459599268,-92.60197777655603
6.366,-79.16913215642805,-91.0722076357373
6.368,-79.34453077054823,-89.66298141944063
6.37,-79.74019898966739,-88.59211970159086
6.372,-82.07343569605996,-88.48784098888274
6.374,-84.02882013533656,-90.05797731091795
6.376,-89.27412507506733,-90.69263012368322
6.378,-87.45201642819987,-91.47878972431926
6.38,-84.47303493567411,-93.57476167760771
6.382,-82.09642175295977,-94.84132007930468
6.384,-81.33384732510041,-93.80714646148398
6.386,-80.93960534662244,-92.01977404668106
6.388,-81.66291891808652,-89.80979814977786
6.39,-81.74902036263614,-90.29104862203398
6.392,-84.35606771188752,-91.73564516590361
6.394,-85.44482489200782,-93.335986388636
6.396,-86.20904230799471,-98.60409982595061
6.398,-85.73983981808124,-102.5181995757214
6.4,-85.8531777439168,-102.6929064181537
6.402,-85.42974385315439,-104.3816803110187
6.404,-87.07075220120268,-105.5065791518449
6.406,-91.51541092620073,-100.3034587237415
6.408,-103.8598531571125,-92.31516785844414
6.41,-91.75236520040359,-87.84193913967165
6.412,-86.32309379208277,-84.39969126381355
6.414,-85.31288144423606,-82.97973524047025
6.416,-84.72892342082406,-83.10440952286029
6.418,-85.93139718834612,-83.54626653123846
6.42,-86.03558087890663,-86.10834640283383
6.422,-89.59687383064824,-90.86189105029376
6.424,-91.11226818488072,-95.57174690368842
6.426,-89.2764900463209,-126.7829971246883
6.428,-86.19364669124748,-95.4598142672115
6.43,-86.83193299298139,-91.93492013744103
6.432,-85.5349736577915,-90.09211671927838
6.434,-87.03673495616137,-91.51420483210001
6.436,-87.73611125392264,-95.64907544469521
6.438,-91.16145291855739,-100.2208910457819
6.44,-98.9037946961289,-102.6818642630739
6.442,-89.70511967373761,-107.0866017694448
6.444,-85.49781891767017,-123.3112089483297
6.446,-80.92846272622091,-108.5882660924763
6.448,-79.24558861633243,-96.32961956772122
6.45,-77.73423019345452,-90.11441851820345
6.452,-77.38829726215806,-89.10485096570157
6.454,-76.16333153382789,-91.30946260410865
6.456,-76.27752837895933,-93.64196292446051
6.458,-75.83704321883152,-97.06657349500931
6.46,-75.52878638625558,-95.45941003788084
6.462,-75.45369357607636,-93.01600148027362
6.464,-75.80196045396677,-96.2811123853301
6.466,-76.14294762720132,-100.7886874616713
6.468,-77.53488323447465,-97.4830239148539
6.47,-78.02975277518752,-92.77178207356302
6.472,-78.16742233451001,-90.49265030072071
6.474,-78.62101337855778,-90.94708978566101
6.476,-78.97369801300039,-90.54479549086258
6.478,-79.27821117546908,-88.40903046882286
6.48,-79.85069543624718,-85.68578192602624
6.482,-81.59883155229087,-83.70368658960615
6.484,-80.97923021224551,-83.27920686834656
6.486,-80.83297413605496,-83.86226799765171
6.488,-82.55774297429026,-85.50618011078525
6.49,-80.88425454794739,-89.09331312033456
6.492,-81.90261378826253,-94.51679295191988
6.494,-81.98847270063366,-98.69859594730781
6.496,-83.86236363612342,-96.76236774802938
6.498,-84.33460101404819,-94.96368805591203
6.5,-88.2518462732431,-91.18992564732346
6.502,-92.58332124556682,-90.47842537542367
6.504,-94.13851916301121,-92.11856808137557
6.506,-91.27023537804911,-94.18559559438944
6.508,-86.98803341141384,-107.0962056229706
6.51,-88.3325012981433,-98.08811940851699
6.512,-88.19803049507061,-92.6390453355198
6.514,-94.30799849248224,-89.92915794253229
6.516,-100.2809533980895,-89.16688519209251
6.518,-96.54244256965541,-89.16132113718592
6.52,-88.35785794311104,-92.45717591159342
6.522,-86.86511368821326,-104.6893622190825
6.524,-84.69576814515391,-92.13419080227899
6.526,-86.18924565971861,-87.04653815176999
6.528,-88.7937727051394,-84.62037564397185
6.53,-95.19060747736974,-84.34950599248975
6.532,-94.96267104304903,-85.9145381613659
6.534,-84.55671449579279,-88.70109250800419
6.536,-81.98987684470592,-92.1236873919072
6.538,-78.97920038786002,-95.09083698883984
6.54,-77.70436637265595,-93.84496511936118
6.542,-76.50004492377529,-91.18052195809111
6.544,-76.65913152819621,-91.68747537714238
6.546,-76.41998480483687,-92.30666170193095
6.548,-77.70466832211149,-94.29667255186523
6.55,-79.10055315139655,-107.2749248497975
6.552,-81.27694606695522,-99.8295455908987
6.554,-82.74067256497318,-94.24798592933031
6.556,-84.98753443621062,-91.19463556963261
6.558,-86.55167401764405,-89.57610030737571
6.56,-87.58983817019748,-87.59620092473669
6.562,-90.16635867055697,-85.80368092610625
6.564,-87.89293682277004,-85.52870198119413
6.566,-88.53108744129736,-86.99997728114658
6.568,-86.85620372180905,-90.23062368867448
6.57,-89.46604537496555,-92.24544627855991
6.572,-85.15185014146775,-90.62281162299909
6.574,-83.63590972403487,-89.13792452651438
6.576,-81.04060082063619,-87.72263029970004
6.578,-79.79436312598202,-87.55285231123089
6.58,-77.57857004674926,-88.8626344998918
6.582,-78.07580913548868,-91.44225222497029
6.584,-77.7896730855439,-94.80337012658208
6.586,-78.73995321695178,-103.0061229400967
6.588,-79.57035657526615,-100.2134384161021
6.59,-81.88262018568751,-95.42136122380785
6.592,-81.75551594351681,-95.13489473753569
6.594,-82.9714501513734,-96.6510914517682
6.596,-82.9089361128831,-99.52344165081772
6.598,-82.71448019625672,-101.7899126520946
6.6,-81.93299632733758,-104.0558278306759
6.602,-82.56232661738544,-100.3094666855767
6.604,-83.04522794233458,-97.13475896490911
6.606,-84.76373421285437,-97.34472106475353
6.608,-84.57937925355552,-96.56718155522648
6.61,-85.65989871937111,-99.42054522910371
6.612,-83.58453468130143,-127.9028720662834
6.614,-84.31622381122983,-98.11639976289258
6.616,-82.59873839096466,-92.29583657411456
6.618,-82.67319957015174,-91.51744318513359
6.62,-84.11677910945542,-92.20669769565328
6.622,-87.57928661110719,-94.4454264263277
6.624,-88.50244506929448,-98.92492371986818
6.626,-85.87006563380965,-98.7370275261179
6.628,-85.82354414128373,-96.03787570520447
6.63,-85.4510915332518,-98.94432952565751
6.632,-84.05676339095118,-99.63672493794724
6.634,-84.26497339067078,-98.84600760896164
6.636,-82.08888192363912,-107.0234014761046
6.638,-82.50292499669406,-102.2051522119033
6.64,-82.46817508206954,-96.73300959703423
6.642,-84.01328301648617,-94.95637549744501
6.644,-84.23839319626147,-93.07316386596121
6.646,-88.31415061130573,-93.95781198277587
6.648,-88.56478549968165,-93.37130691317736
6.65,-91.54908509932334,-92.92976378172563
6.652,-96.72741322852922,-92.48007141761812
6.654,-99.30006815994881,-92.10875542439538
6.656,-95.84435891128534,-92.42439991976325
6.658,-89.94165730243039,-94.61201127661852
6.66,-86.84869129475226,-96.18358588988889
6.662,-85.60971939994845,-96.11720704840336
6.664,-85.09178121171742,-94.58392030070924
6.666,-83.95766327844828,-95.67627676652721
6.668,-83.67313473718349,-98.20590794578638
6.67,-83.46968376655343,-98.31747449893717
6.672,-82.13357633808417,-97.37153609444788
6.674,-82.43988910626885,-99.15177505675672
6.676,-82.20015853603334,-100.790641299233
6.678,-82.71758312813276,-107.2384239600338
6.68,-82.90729718769256,-95.3144267471136
6.682,-84.34981352309748,-94.96745853470543
6.684,-83.63147265891752,-101.2362610075543
6.686,-83.55631792019402,-95.17580020864636
6.688,-82.8680024718592,-88.88517606579371
6.69,-82.50185198417094,-86.26636185773239
6.692,-82.15414398367483,-87.06449256362018
6.694,-83.29369081767004,-88.71159453702754
6.696,-82.51972106843199,-89.6420194183908
6.698,-84.82962529175595,-91.58204280428524
6.7,-86.70923097542052,-93.37429404012005
6.702,-90.25407063153558,-96.83753297574803
6.704,-90.85007408495238,-105.7054013064759
6.706,-93.26788413217966,-91.27837352724214
6.708,-95.89578219367185,-86.89422580994018
6.71,-90.67279028556412,-84.65367036623589
6.712,-89.56924181371861,-84.26854498770496
6.714,-90.00888838142109,-86.48202139416789
6.716,-88.95080937251586,-91.05080439267958
6.718,-88.10995316960373,-98.00750698066473
6.72,-87.13195536349481,-102.1438503906463
6.722,-84.99588105973466,-99.52176596652671
6.724,-82.7387483203654,-96.83694419117261
6.726,-82.45717953531489,-92.9150877020603
6.728,-82.49771681615434,-89.49366879593018
6.73,-83.51460405604,-89.78175728074706
6.732,-83.59917954907451,-91.66491549878371
6.734,-88.57888376429582,-96.55007860518575
6.736,-92.36735050775083,-107.1166535218353
6.738,-91.8734606898863,-95.57120074579626
6.74,-93.88103726740428,-90.59470968546231
6.742,-88.10744422519527,-86.78997181255333
6.744,-87.87832699511851,-85.56203055968743
6.746,-86.41146979495716,-86.33917804852842
6.748,-86.48051275412585,-88.72049406070495
6.75,-85.02856723495064,-92.204018697851
6.752,-86.58381858121822,-99.5220718044373
6.754,-84.26857106430334,-97.33227541656038
6.756,-85.87177724595755,-93.27989260645916
6.758,-84.21443420431527,-93.2347278997961
6.76,-84.03240652704079,-90.9056130029238
6.762,-83.25367755486019,-88.66855099982942
6.764,-84.9314712207488,-88.07370123668369
6.766,-84.07182684399834,-88.04155915562001
6.768,-86.8153819141765,-89.44969745601179
6.77,-89.22679229528757,-92.85980546863189
6.772,-92.93530916268969,-95.74707008366305
6.774,-96.64718128113719,-98.92348258562561
6.776,-96.43222185441411,-104.9127347815949
6.778,-96.23500332028101,-93.86746639369582
6.78,-93.71222168506735,-90.79989250686617
6.782,-109.3790021945342,-91.18856827708946
6.784,-108.0254896569843,-92.38506202203664
6.786,-94.5136951936185,-92.0614195804653
6.788,-92.19159497594151,-92.30337373989515
6.79,-88.76223731364044,-92.3316758432625
6.792,-90.81580872275501,-93.12357198405547
6.794,-87.67052614442193,-97.00840768081954
6.796,-86.01978920124095,-101.8468502601337
6.798,-83.86310450730531,-96.99548620645218
6.8,-83.2696109554817,-97.22837729546293
6.802,-83.10211284803641,-107.4584288265615
6.804,-84.16796570084071,-109.8438846215114
6.806,-83.31040550926245,-109.6561847349851
6.808,-85.2948467569462,-104.0157060907816
6.81,-84.89926937896757,-102.4324481200654
6.812,-85.78300914035161,-94.77182031041892
6.814,-84.72688529443155,-90.50903455262494
6.816,-85.96899868126559,-89.08805746377594
6.818,-85.65623723415982,-89.56786318984788
6.82,-86.2771537511581,-90.20804639939823
6.822,-84.85309125951021,-90.20237614083777
6.824,-85.49065904050742,-91.75057465252971
6.826,-83.54699225349825,-92.30135460528957
6.828,-83.14937754760385,-92.44449688016823
6.83,-81.77554171109891,-100.0829207388948
6.832,-81.5042221432825,-93.31901434182646
6.834,-80.57414908461746,-87.06500050155357
6.836,-82.60671989326163,-85.24254875291183
6.838,-82.72972576932197,-85.66549363670661
6.84,-83.73861685021085,-87.41812228457533
6.842,-87.26364153260207,-92.05115800450058
6.844,-90.76623057465727,-99.41988715964354
6.846,-92.30127786665287,-94.98810656609677
6.848,-102.4524661389884,-91.92030814796189
6.85,-102.0148910399053,-90.40703971209092
6.852,-111.8475621460936,-90.19023504845288
6.854,-96.18486269542214,-88.7057185978087
6.856,-96.01227253687802,-89.19008990684159
6.858,-88.80226579458022,-92.38638004976468
6.86,-87.55390888187138,-90.34978571923602
6.862,-83.69183560446082,-86.81306504994075
6.864,-82.3931406485313,-84.73790553400313
6.866,-80.99284844428419,-85.18462304412989
6.868,-81.00217811545104,-86.27404659739055
6.87,-80.70254851132874,-88.02725924245409
6.872,-82.08953263503558,-90.79295971334909
6.874,-81.68147014395181,-93.07784820716046
6.876,-82.80816522245235,-93.87656235141499
6.878,-82.64390538716981,-91.17865952878473
6.88,-81.88881704717778,-89.36703936816704
6.882,-81.67236144712678,-88.97178306343088
6.884,-81.19987552744843,-89.61862528101051
6.886,-82.36295958134568,-91.72557453141644
6.888,-82.47543963825441,-94.94158343830306
6.89,-85.31032446764581,-104.5623699775774
6.892,-86.95517025688878,-98.80521423481399
6.894,-90.19832180168208,-92.51945635068421
6.896,-87.2999986752567,-91.46162733209806
6.898,-85.64299580256547,-92.59900582849002
6.9,-84.44542513926791,-94.52984482293411
6.902,-85.94883392037273,-96.99735098288487
6.904,-87.41634582541255,-105.0656081544009
6.906,-93.00826376953444,-96.84802566095492
6.908,-111.6907992761584,-90.2614865346722
6.91,-95.08865103573331,-86.50157864114711
6.912,-89.46376248987642,-85.35578616120142
6.914,-87.628221785899,-87.16044842401608
6.916,-84.62751668056572,-91.13814097113099
6.918,-82.37456748099284,-96.33931956028195
6.92,-79.64184092560446,-105.6735000813546
6.922,-78.94416995336881,-108.6344297773323
6.924,-78.47418671359439,-102.5818146633241
6.926,-79.60223989563139,-101.7808481036633
6.928,-81.04690144279745,-102.891010427641
6.93,-85.8210753166906,-107.79947241192
6.932,-89.42061559796153,-107.2985936214336
6.934,-91.33143842595517,-110.2617603906249
6.936,-86.51057349451007,-103.4252524011661
6.938,-82.99065492454545,-97.30298031528845
6.94,-82.33041205332322,-95.49042528823347
6.942,-80.87989399522544,-94.55360883918098
6.944,-81.23410016781395,-95.3238225163538
6.946,-80.83493167019961,-98.4694551366418
6.948,-82.3663023419072,-95.88391602851632
6.95,-83.52793171266529,-89.63428419421392
6.952,-87.38656427452703,-87.28885160570321
6.954,-87.14700859293585,-86.89901914743459
6.956,-87.47030498196501,-86.68775593015248
6.958,-86.88065755473565,-86.78965719227608
6.96,-85.80276857510302,-86.10756337163706
6.962,-86.06380606411129,-85.06664442932069
6.964,-85.08225872679326,-84.95686970134186
6.966,-88.02796113336265,-85.87568331487304
6.968,-92.49600987756179,-89.45163657776479
6.97,-92.45906388055471,-96.15322529302581
6.972,-96.82489008764107,-98.06921643490313
6.974,-88.86991041507804,-94.34607516560929
6.976,-87.36666992479508,-93.24757093534504
6.978,-85.86714415457041,-96.18882792524205
6.98,-87.80408865141385,-97.81198756914034
6.982,-88.16213603633361,-97.29378779472903
6.984,-94.88864599331323,-100.1199157327895
6.986,-92.62899626260023,-95.86855557225016
6.988,-89.15150130836915,-95.04453083107762
6.99,-86.6678314594277,-92.62221488890444
6.992,-84.60482459862284,-88.63885229195628
6.994,-83.26168485100257,-85.56363981155131
6.996,-84.2560745026569,-86.01503985902883
6.998,-84.02383272007958,-90.63581634056852
7,-85.06841730112134,-90.18303397162998
7.002,-87.42452053447985,-92.89013778025614
7.004,-90.61849454989468,-107.157026559174
7.006,-92.47266253816733,-98.71051812390489
7.008,-94.37160033645581,-101.0805372403824
7.01,-100.4051062607584,-97.66746658749072
7.012,-100.5829339057561,-91.59137017910911
7.014,-93.34625513659228,-87.93983310387176
7.016,-93.3834022446451,-85.5047405286315
7.018,-90.46245572329846,-85.44420102237807
7.02,-92.53105395829283,-86.53522261594418
7.022,-90.34392321656215,-88.11829853860722
7.024,-98.7042786217217,-91.44088111089152
7.026,-105.01735871823,-93.82867690060581
7.028,-97.22164112493562,-94.29890217844175
7.03,-98.68152453357132,-95.71683443566076
7.032,-92.64194986223308,-98.79993679342979
7.034,-91.08209286785626,-100.6067888777522
7.036,-89.5908041218631,-107.1332121929322
7.038,-88.76866789574868,-109.4815320063445
7.04,-85.68214695104061,-101.6189398066476
7.042,-86.90625502267224,-100.6286544026441
7.044,-89.07349648738239,-106.7887044343772
7.046,-91.33737269321949,-101.6091122751606
7.048,-100.0947788576266,-93.24034828879655
7.05,-101.7142383139588,-90.14666988507753
7.052,-94.35773460981335,-89.48973622470444
7.054,-89.84168835862954,-90.25249413962302
7.056,-90.40316934007828,-92.82423090571591
7.058,-91.02294573392874,-95.70327343175325
7.06,-92.43696704725559,-98.79381244795893
7.062,-92.49416254866458,-97.13832662853574
7.064,-94.90908915475063,-93.99666395921599
7.066,-95.35151773736627,-92.9528931445962
7.068,-89.29867949522263,-94.13696920988826
7.07,-93.46725180515051,-96.69912681737217
7.072,-91.2629765803714,-96.27362656617244
7.074,-92.63884594598528,-93.10447777007367
7.076,-96.2934877696454,-91.04675166017415
7.078,-95.29479790113497,-91.17209825400009
7.08,-99.05495698945323,-92.55610019324354
7.082,-91.65476299086528,-94.75015486765
7.084,-89.90833256041482,-99.92921983943529
7.086,-87.50526214002275,-109.0457083415185
7.088,-89.14841714959977,-107.8647189878624
7.09,-90.04751076975693,-107.9934102933601
7.092,-90.04807906571156,-107.3693001165275
7.094,-95.71555272432707,-97.89369723312976
7.096,-95.56032799405332,-91.73921413201117
7.098,-101.8049448022073,-89.72760338123017
7.1,-97.75751467810355,-88.69963081345034
7.102,-94.58921427613527,-88.91926247163371
7.104,-94.56335907266174,-92.14592024728495
7.106,-90.52353719371314,-96.03920701069131
7.108,-94.68171335467643,-102.4749005315962
7.11,-92.27718173237128,-100.5727077471042
7.112,-98.04504390155054,-94.23912998998105
7.114,-99.26857541207357,-92.35737692032318
7.116,-92.63931487616217,-93.31002262267847
7.118,-89.39680383102075,-97.91101564736421
7.12,-84.92875106603591,-103.4153586001809
7.122,-84.23264068512543,-97.93333197437271
7.124,-81.58158715301646,-91.44122373504835
7.126,-82.56135287663437,-88.50707837241637
7.128,-82.24056038619423,-86.82109377683376
7.13,-82.59252800537459,-86.26847469212274
7.132,-83.47034198109198,-87.75237991244086
7.134,-84.49188884296063,-91.34271586248258
7.136,-85.10874760745517,-97.77369259173395
7.138,-86.54452417781584,-105.9675274492366
7.14,-86.07045308039918,-101.3405460776852
7.142,-90.16251120980323,-96.3069673880415
7.144,-90.1660869775295,-97.29216581320939
7.146,-94.59715775009849,-96.61235974837261
7.148,-101.7970493501216,-91.94371916875221
7.15,-113.4199338469021,-88.32417381237086
7.152,-94.45405455973967,-86.15977394272763
7.154,-95.60263454657181,-85.74743409824868
7.156,-91.88313764914811,-86.64068024565687
7.158,-91.49248237614471,-86.80858668109246
7.16,-91.80641551077161,-86.82396520151377
7.162,-97.14824808894717,-89.20329951027946
7.164,-91.391292820665,-91.69944609083242
7.166,-96.72940593397644,-92.42035473409686
7.168,-100.2246028570608,-95.17233230376762
7.17,-102.3663868501216,-97.33313997861723
7.172,-93.49133364690969,-95.53439471617443
7.174,-94.49960541571582,-94.6838016656482
7.176,-92.391182535551,-93.89668392745907
7.178,-89.55845216848927,-93.17194924786186
7.18,-88.66045306154994,-92.41343835457064
7.182,-88.81026008242006,-90.83431801104334
7.184,-88.20782287990127,-90.32665097537297
7.186,-89.79465912963474,-90.79887793785315
7.188,-91.01856913913423,-92.06508087786773
7.19,-90.06933366761217,-92.99949736847545
7.192,-91.46707001714427,-91.74689393165761
7.194,-87.46914041096623,-88.5975474995941
7.196,-86.02863445617504,-85.95325618268882
7.198,-82.9866313314723,-85.62741456909234
7.2,-83.73122106003561,-88.311379424612
7.202,-84.13777420901853,-92.8307861740808
7.204,-86.07332648166565,-98.18408842905454
7.206,-86.68078471585714,-97.44590697822264
7.208,-89.46444704462229,-93.35539365350087
7.21,-88.97457010529618,-90.83539550280352
7.212,-92.52569105654671,-91.73423060497838
7.214,-91.09390711291846,-94.93776843255091
7.216,-92.66841184495721,-104.0323430911261
7.218,-89.93710764340163,-96.38326772360834
7.22,-88.51891359464938,-91.02224522771002
7.222,-86.33987610669529,-88.49105177518919
7.224,-85.57265062083518,-85.2485268887235
7.226,-87.60234597775808,-83.95488230213624
7.228,-87.63558229569846,-84.2237035221069
7.23,-90.57827718740704,-84.60733035505008
7.232,-90.55924716810081,-85.79865446161119
7.234,-91.30367038422511,-88.93020594933886
7.236,-88.67059098911946,-94.86724706927193
7.238,-91.87068247811649,-110.5257746958109
7.24,-90.51060467595484,-94.31916054326747
7.242,-98.22830216257361,-90.29050541999177
7.244,-100.3186472924386,-88.57916294190183
7.246,-96.65155793706535,-87.72524568230759
7.248,-100.2507162538008,-88.91858527912512
7.25,-103.1662988570141,-90.07238713130626
7.252,-94.98739122062847,-89.98322996585075
7.254,-92.63993583661835,-89.01386744959838
7.256,-86.53542427368907,-88.00550366782136
7.258,-88.09165948113821,-87.03752755324447
7.26,-87.52269246414768,-86.88638310838398
7.262,-88.39458982015577,-86.44785504406107
7.264,-87.46016505631728,-86.27531746709279
7.266,-88.05512306630568,-87.85551005957015
7.268,-86.78898813374703,-89.01287538975578
7.27,-85.8834160638408,-90.32271901796825
7.272,-84.09591584835779,-92.67396583432878
7.274,-85.47993938946269,-92.83219184631292
7.276,-85.16032485117228,-95.64844956780833
7.278,-86.86760350861476,-96.2716878238809
7.28,-85.3736343647505,-93.01031748671448
7.282,-85.65019092718245,-94.32184155619379
7.284,-84.62549928841453,-98.49511013786818
7.286,-84.52765642066683,-103.9864333579549
7.288,-82.82681747765295,-106.6252378436328
7.29,-83.1256059265562,-117.1893700942156
7.292,-83.67819339476533,-95.83903233352586
7.294,-82.20195230652821,-91.3409158408663
7.296,-81.75205800294954,-91.0749230260831
7.298,-81.92940817901957,-88.85867019328238
7.3,-82.42093057566477,-88.14431715676432
7.302,-82.6513465616101,-89.04257632685497
7.304,-84.8353739376933,-88.59778313064959
7.306,-85.31164888862418,-89.48389928867344
7.308,-87.26174196395732,-91.04080267941342
7.31,-85.52340894069383,-92.60262602508215
7.312,-86.10937435046844,-95.38148202960127
7.314,-84.15845354922838,-97.89629920844837
7.316,-84.776639617369,-94.98271016723278
7.318,-83.32444504104076,-91.80056178417205
7.32,-84.07823618311916,-89.50009957076469
7.322,-84.62343057564496,-89.14685591126955
7.324,-86.09701093504812,-90.62759321446337
7.326,-85.44800414645928,-92.57170542909012
7.328,-91.05550661628619,-94.70634657185425
7.33,-92.04011345222827,-95.10159131700944
7.332,-96.06860053607976,-95.10235304339
7.334,-92.63679696060272,-94.14220620504311
7.336,-90.23190049313115,-92.83931202565553
7.338,-85.92312905322959,-90.56261280724117
7.34,-84.89285742349217,-91.04981089112179
7.342,-82.09765698626136,-96.54895124265261
7.344,-81.34488282857572,-102.7029882323646
7.346,-80.8046530533156,-92.37842360838056
7.348,-80.24671175398598,-89.91436943536493
7.35,-80.8243464066594,-91.72212038186041
7.352,-82.48802414642253,-95.11120882121757
7.354,-82.7120743393327,-98.62177673707453
7.356,-84.76276472754925,-108.8697869867127
7.358,-85.1757332559943,-102.4963314852056
7.36,-86.64289744288538,-98.62190597126607
7.362,-85.30697432629198,-98.51668305023124
7.364,-85.57278041744672,-97.85244298730036
7.366,-83.90546154423635,-99.28625371224869
7.368,-83.17564282498032,-96.43070854214244
7.37,-82.0381948736415,-91.17893867724297
7.372,-82.2589505145751,-89.43657703974438
7.374,-83.31037364093945,-90.16806782939233
7.376,-84.30407944256457,-87.69300489473349
7.378,-86.17007366926589,-86.34158113175201
7.38,-84.38087031992389,-86.30776351404207
7.382,-84.42306409057942,-87.64719970133241
7.384,-83.69608457098629,-88.32911039025785
7.386,-85.27226446976789,-87.1639235428288
7.388,-85.69476359562699,-87.01233292014095
7.39,-87.06852889853124,-87.86208568834964
7.392,-87.74164470354451,-89.55167036039178
7.394,-88.56688615793955,-91.99276092571918
7.396,-90.83877144968704,-92.06085267770804
7.398,-87.78268917319366,-88.88858791173379
7.4,-85.9814605001956,-86.07068388373554
7.402,-84.15367056245782,-84.43551405098701
7.404,-85.32605358512455,-84.53315087264482
7.406,-82.71384619339734,-84.95052990193312
7.408,-84.12765068775423,-85.95831204121896
7.41,-82.32538895709853,-91.28759421162147
7.412,-81.87285277220596,-105.194604810993
7.414,-81.61185477761239,-97.22747735494517
7.416,-80.89919241463772,-94.86638962221016
7.418,-78.7980679108728,-94.4999048668146
7.42,-79.2713757814835,-98.98996844070966
7.422,-78.90632965819132,-102.7871384432953
7.424,-79.52122362207066,-99.33713164481233
7.426,-80.05022572920959,-96.40517993321369
7.428,-82.60610915762857,-98.13884412740542
7.43,-84.28048233443791,-95.47995237170356
7.432,-87.60669325470639,-91.85705777234219
7.434,-90.62831614017556,-90.0167577850538
7.436,-92.93104367727369,-89.47997955668237
7.438,-99.58122019243434,-89.55557075489196
7.44,-95.82771604081475,-90.10774641353854
7.442,-93.73245351755014,-90.83320994319821
7.444,-89.59458305125877,-91.39909300075857
7.446,-87.81353340638029,-94.60024308543225
7.448,-86.86490275311739,-98.33205004721812
7.45,-85.85030133621353,-92.87960797910343
7.452,-85.68904643116626,-86.65315581557829
7.454,-88.01535638979631,-84.70984301867733
7.456,-85.31126005037594,-85.16964041441675
7.458,-85.11423061999282,-86.23919100339666
7.46,-84.32614228561772,-88.67639755455455
7.462,-83.73820920453886,-92.06292051454702
7.464,-81.86408176558915,-97.42915397066547
7.466,-83.19782580190517,-101.3716888575346
7.468,-85.04071624420055,-91.90388477280717
7.47,-88.03558969061207,-88.13476233144982
7.472,-90.24730613136404,-86.33898210662431
7.474,-94.81302189616947,-87.71431995661041
7.476,-94.20914173315074,-91.56877781808545
7.478,-87.64842529275089,-97.95967708687947
7.48,-88.40115281655815,-99.75928139091543
7.482,-87.49079381281024,-92.38096869905023
7.484,-87.33712644421031,-92.41956432784256
7.486,-86.86988069722452,-93.11521146040228
7.488,-93.54823498679389,-91.17443315326987
7.49,-92.18709231560966,-89.92102686898782
7.492,-96.35047000646209,-88.59696108409051
7.494,-97.11759921842203,-88.70639135734382
7.496,-92.17870130247388,-90.54615701536343
7.498,-90.52500748608438,-94.55555979173508
7.5,-87.14362052316099,-103.9717191398657
7.502,-87.6983200092848,-101.417851785878
7.504,-85.10578489112142,-95.69411199256832
7.506,-85.83768256419431,-90.65853374264506
7.508,-83.87386094435104,-88.32038863314747
7.51,-83.97063443024203,-92.2727536859685
7.512,-83.0445506324459,-100.0278540037102
7.514,-83.84685575047435,-93.32598407776635
7.516,-83.42782877526983,-90.74045908229017
7.518,-83.76531670144765,-89.22302264569603
7.52,-82.31161916624754,-91.21092047106933
7.522,-83.29388840919273,-94.21072045808934
7.524,-82.24164105995092,-94.03046044553471
