#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AC1D4D,,,,,
#Date Time: 2020-10-28 18:30:21.431,,,,,
#Sample rate: 160000Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Triangle,,,,,
#Frequency: 100 Hz,,,,,
#Period: 10 ms,,,,,
#Amplitude: 1 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 50 %,,,,,
#Phase: 0 ¡Æ,,,,,
#Wavegen Channel 2: Running,,,,,
#Mode: Simple,,,,,
#Type: DC,,,,,
#Offset: 3 V,,,,,
#Power Supplies: ON,,,,,
#Positive Supply: ON,,,,,
#Voltage: 4 V,,,,,
#Negative Supply: ON,,,,,
#Voltage: -4 V,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),average1,timeaverage,
0.000216667,0.194633082,-0.994714326,0.223195177,0.000247917,880.9513627
0.000222917,0.202203757,-0.992295306,0.228701123,0.000254167,880.9513627
0.000229167,0.205989095,-0.989876285,0.234207069,0.000260417,880.9513627
0.000235417,0.209774433,-0.987111691,0.239713015,0.000266667,880.9513627
0.000241667,0.217345109,-0.985038245,0.245218961,0.000272917,880.9513627
0.000247917,0.224915785,-0.982619225,0.250724907,0.000279167,880.9513627
0.000254167,0.228701123,-0.97985463,0.256230853,0.000285417,880.9513627
0.000260417,0.236271798,-0.977781184,0.261736799,0.000291667,825.8919025
0.000266667,0.240057136,-0.97501659,0.266898623,0.000297917,825.8919025
0.000272917,0.243842474,-0.972943144,0.272060448,0.000304167,880.9513627
0.000279167,0.25141315,-0.97017855,0.277566394,0.000310417,825.8919025
0.000285417,0.255198488,-0.967068381,0.282728218,0.000316667,825.8919025
0.000291667,0.262769164,-0.964649361,0.287890042,0.000322917,770.8324423
0.000297917,0.266554502,-0.96223034,0.292707745,0.000329167,825.8919025
0.000304167,0.270339839,-0.95981132,0.29786957,0.000335417,880.9513627
0.000310417,0.277910515,-0.957737874,0.303375516,0.000341667,825.8919025
0.000316667,0.285481191,-0.955318854,0.30853734,0.000347917,770.8324423
0.000322917,0.289266529,-0.951863111,0.313355043,0.000354167,770.8324423
0.000329167,0.293051867,-0.949789665,0.318172745,0.000360417,770.8324423
0.000335417,0.296837205,-0.94702507,0.322990448,0.000366667,825.8919025
0.000341667,0.30440788,-0.94460605,0.328152273,0.000372917,770.8324423
0.000347917,0.308193218,-0.94218703,0.332969975,0.000379167,715.7729822
0.000354167,0.311978556,-0.939422436,0.337443557,0.000385417,770.8324423
0.000360417,0.315763894,-0.936312267,0.342261259,0.000391667,825.8919025
0.000366667,0.32333457,-0.934929969,0.347423084,0.000397917,770.8324423
0.000372917,0.330905246,-0.931819801,0.352240786,0.000404167,715.7729822
0.000379167,0.334690584,-0.92940078,0.356714368,0.000410417,715.7729822
0.000385417,0.338475921,-0.927327335,0.361187949,0.000416667,770.8324423
0.000391667,0.342261259,-0.924217166,0.366005651,0.000422917,825.8919025
0.000397917,0.346046597,-0.922489294,0.371167476,0.000429167,825.8919025
0.000404167,0.353617273,-0.9197247,0.3763293,0.000435417,770.8324423
0.000410417,0.357402611,-0.916960105,0.381147003,0.000441667,825.8919025
0.000416667,0.357402611,-0.914541085,0.386308827,0.000447917,825.8919025
0.000422917,0.364973287,-0.912467639,0.391470652,0.000454167,825.8919025
0.000429167,0.372543962,-0.909011896,0.396632476,0.000460417,825.8919025
0.000435417,0.3763293,-0.907284024,0.401794301,0.000466667,825.8919025
0.000441667,0.380114638,-0.904173855,0.406956125,0.000472917,825.8919025
0.000447917,0.383899976,-0.90210041,0.412117949,0.000479167,770.8324423
0.000454167,0.391470652,-0.899335815,0.416935652,0.000485417,825.8919025
0.000460417,0.399041328,-0.896916795,0.422097477,0.000491667,770.8324423
0.000466667,0.402826665,-0.894497775,0.426915179,0.000497917,715.7729822
0.000472917,0.406612003,-0.892424329,0.43138876,0.000504167,770.8324423
0.000479167,0.414182679,-0.890005309,0.436206463,0.000510417,715.7729822
0.000485417,0.414182679,-0.887586288,0.440680044,0.000516667,825.8919025
0.000491667,0.421753355,-0.884821694,0.445841869,0.000522917,770.8324423
0.000497917,0.429324031,-0.881711525,0.450659571,0.000529167,715.7729822
0.000504167,0.433109369,-0.879983653,0.455133153,0.000535417,715.7729822
0.000510417,0.436894706,-0.877564633,0.459606734,0.000541667,770.8324423
0.000516667,0.436894706,-0.874454464,0.464424437,0.000547917,770.8324423
0.000522917,0.44825072,-0.872381019,0.469242139,0.000554167,715.7729822
0.000529167,0.452036058,-0.869616424,0.47371572,0.000560417,715.7729822
0.000535417,0.452036058,-0.86685183,0.478189302,0.000566667,770.8324423
0.000541667,0.459606734,-0.864778384,0.483007004,0.000572917,715.7729822
0.000547917,0.463392072,-0.861668215,0.487480585,0.000579167,770.8324423
0.000554167,0.470962747,-0.859249195,0.492298288,0.000585417,770.8324423
0.000560417,0.474748085,-0.856830174,0.497115991,0.000591667,770.8324423
0.000566667,0.478533423,-0.854411154,0.501933694,0.000597917,770.8324423
0.000572917,0.482318761,-0.852337708,0.506751397,0.000604167,770.8324423
0.000579167,0.489889437,-0.849227539,0.511569099,0.000610417,715.7729822
0.000585417,0.489889437,-0.846808519,0.51604268,0.000616667,825.8919025
0.000591667,0.497460113,-0.844735073,0.521204505,0.000622917,715.7729822
0.000597917,0.501245451,-0.841624905,0.525678086,0.000629167,770.8324423
0.000604167,0.505030788,-0.839205884,0.530495789,0.000635417,715.7729822
0.000610417,0.508816126,-0.837132438,0.53496937,0.000641667,825.8919025
0.000616667,0.516386802,-0.834367844,0.540131194,0.000647917,715.7729822
0.000622917,0.523957478,-0.832294398,0.544604775,0.000654167,660.713522
0.000629167,0.527742816,-0.829529804,0.548734235,0.000660417,660.713522
0.000635417,0.531528154,-0.826765209,0.552863694,0.000666667,715.7729822
0.000641667,0.535313491,-0.824000615,0.557337276,0.000672917,660.713522
0.000647917,0.539098829,-0.822272743,0.561466735,0.000679167,660.713522
0.000654167,0.546669505,-0.819162574,0.565596195,0.000685417,660.713522
0.000660417,0.546669505,-0.817089128,0.569725654,0.000691667,660.713522
0.000666667,0.554240181,-0.814324534,0.573855114,0.000697917,605.6540618
0.000672917,0.554240181,-0.811905513,0.577640452,0.000704167,715.7729822
0.000679167,0.565596195,-0.809832068,0.582114033,0.000710417,550.5946017
0.000685417,0.565596195,-0.806376324,0.585555249,0.000716667,660.713522
0.000691667,0.569381532,-0.803957304,0.589684708,0.000722917,660.713522
0.000697917,0.57316687,-0.801883858,0.593814168,0.000729167,660.713522
0.000704167,0.580737546,-0.799464838,0.597943627,0.000735417,605.6540618
0.000710417,0.580737546,-0.797045818,0.601728965,0.000741667,660.713522
0.000716667,0.584522884,-0.794281223,0.605858425,0.000747917,605.6540618
0.000722917,0.59209356,-0.791862203,0.609643763,0.000754167,605.6540618
0.000729167,0.59209356,-0.789788757,0.613429101,0.000760417,715.7729822
0.000735417,0.595878898,-0.786678589,0.617902682,0.000766667,660.713522
0.000741667,0.603449573,-0.784259568,0.622032141,0.000772917,660.713522
0.000747917,0.603449573,-0.782531697,0.626161601,0.000779167,770.8324423
0.000754167,0.611020249,-0.779767102,0.630979304,0.000785417,715.7729822
0.000760417,0.614805587,-0.777002508,0.635452885,0.000791667,660.713522
0.000766667,0.618590925,-0.774583488,0.639582344,0.000797917,660.713522
0.000772917,0.622376263,-0.771473319,0.643711804,0.000804167,660.713522
0.000779167,0.626161601,-0.769399873,0.647841263,0.000810417,660.713522
0.000785417,0.626161601,-0.766980853,0.651970723,0.000816667,770.8324423
0.000791667,0.633732277,-0.764216258,0.656788425,0.000822917,660.713522
0.000797917,0.641302952,-0.762142812,0.660917885,0.000829167,605.6540618
0.000804167,0.641302952,-0.759723792,0.664703223,0.000835417,715.7729822
0.000810417,0.648873628,-0.756613623,0.669176804,0.000841667,605.6540618
0.000816667,0.656444304,-0.754885752,0.672962142,0.000847917,550.5946017
0.000822917,0.660229642,-0.752121157,0.676403358,0.000854167,495.5351415
0.000829167,0.660229642,-0.749356563,0.679500453,0.000860417,550.5946017
0.000835417,0.66401498,-0.747283117,0.682941669,0.000866667,550.5946017
0.000841667,0.667800318,-0.744518522,0.686382885,0.000872917,605.6540618
0.000847917,0.671585655,-0.741408353,0.690168223,0.000879167,550.5946017
0.000854167,0.679156331,-0.738989333,0.693609439,0.000885417,495.5351415
0.000860417,0.679156331,-0.736224739,0.696706534,0.000891667,550.5946017
0.000866667,0.682941669,-0.733805718,0.70014775,0.000897917,605.6540618
0.000872917,0.690512345,-0.731386698,0.703933088,0.000904167,495.5351415
0.000879167,0.690512345,-0.728276529,0.707030183,0.000910417,550.5946017
0.000885417,0.694297683,-0.726548658,0.710471399,0.000916667,605.6540618
0.000891667,0.694297683,-0.724129638,0.714256737,0.000922917,660.713522
0.000897917,0.698083021,-0.721019469,0.718386197,0.000929167,605.6540618
0.000904167,0.701868359,-0.719291597,0.722171534,0.000935417,550.5946017
0.000910417,0.709439034,-0.716527003,0.725612751,0.000941667,550.5946017
0.000916667,0.709439034,-0.713762408,0.729053967,0.000947917,605.6540618
0.000922917,0.713224372,-0.711343388,0.732839305,0.000954167,605.6540618
0.000929167,0.71700971,-0.708924368,0.736624643,0.000960417,550.5946017
0.000935417,0.724580386,-0.706505348,0.740065859,0.000966667,550.5946017
0.000941667,0.724580386,-0.704086327,0.743507075,0.000972917,605.6540618
0.000947917,0.728365724,-0.701321733,0.747292413,0.000979167,660.713522
0.000954167,0.735936399,-0.699593861,0.751421873,0.000985417,440.4756813
0.000960417,0.739721737,-0.696829267,0.754174846,0.000991667,550.5946017
0.000966667,0.739721737,-0.693719098,0.757616062,0.000997917,605.6540618
0.000972917,0.739721737,-0.691991226,0.7614014,0.001004167,605.6540618
0.000979167,0.747292413,-0.688881058,0.765186738,0.001010417,495.5351415
0.000985417,0.751077751,-0.686807612,0.768283832,0.001016667,550.5946017
0.000991667,0.754863089,-0.684388591,0.771725049,0.001022917,495.5351415
0.000997917,0.754863089,-0.681278423,0.774822143,0.001029167,550.5946017
0.001004167,0.762433765,-0.678859402,0.778263359,0.001035417,495.5351415
0.001010417,0.766219103,-0.676094808,0.781360454,0.001041667,495.5351415
0.001016667,0.773789778,-0.673675788,0.784457549,0.001047917,440.4756813
0.001022917,0.766219103,-0.671256767,0.787210522,0.001054167,605.6540618
0.001029167,0.777575116,-0.668837747,0.79099586,0.001060417,440.4756813
0.001035417,0.781360454,-0.666073153,0.793748833,0.001066667,495.5351415
0.001041667,0.781360454,-0.663999707,0.796845927,0.001072917,495.5351415
0.001047917,0.781360454,-0.661580687,0.799943022,0.001079167,550.5946017
0.001054167,0.78893113,-0.658816092,0.803384238,0.001085417,550.5946017
0.001060417,0.78893113,-0.657088221,0.806825454,0.001091667,550.5946017
0.001066667,0.792716468,-0.654323626,0.810266671,0.001097917,550.5946017
0.001072917,0.796501806,-0.651904606,0.813707887,0.001104167,495.5351415
0.001079167,0.800287144,-0.64983116,0.816804982,0.001110417,495.5351415
0.001085417,0.804072481,-0.646720991,0.819902076,0.001116667,495.5351415
0.001091667,0.807857819,-0.643610822,0.822999171,0.001122917,495.5351415
0.001097917,0.807857819,-0.642228525,0.826096266,0.001129167,495.5351415
0.001104167,0.815428495,-0.639118356,0.82919336,0.001135417,440.4756813
0.001110417,0.815428495,-0.63704491,0.831946333,0.001141667,495.5351415
0.001116667,0.819213833,-0.633934742,0.835043428,0.001147917,495.5351415
0.001122917,0.826784509,-0.631515721,0.838140522,0.001154167,440.4756813
0.001129167,0.826784509,-0.629442275,0.840893495,0.001160417,440.4756813
0.001135417,0.830569847,-0.62736883,0.843646468,0.001166667,440.4756813
0.001141667,0.830569847,-0.624258661,0.846399441,0.001172917,495.5351415
0.001147917,0.834355185,-0.622185215,0.849496536,0.001179167,440.4756813
0.001154167,0.838140522,-0.619075046,0.852249509,0.001185417,440.4756813
0.001160417,0.84192586,-0.6170016,0.855002482,0.001191667,440.4756813
0.001166667,0.84192586,-0.613891431,0.857755455,0.001197917,495.5351415
0.001172917,0.845711198,-0.611472411,0.86085255,0.001204167,440.4756813
0.001179167,0.849496536,-0.60974454,0.863605523,0.001210417,440.4756813
0.001185417,0.853281874,-0.606288796,0.866358496,0.001216667,440.4756813
0.001191667,0.857067212,-0.60421535,0.869111469,0.001222917,385.4162212
0.001197917,0.857067212,-0.60179633,0.87152032,0.001229167,440.4756813
0.001204167,0.86085255,-0.599031736,0.874273293,0.001235417,440.4756813
0.001210417,0.864637888,-0.596267141,0.877026266,0.001241667,385.4162212
0.001216667,0.864637888,-0.59453927,0.879435118,0.001247917,440.4756813
0.001222917,0.868423226,-0.591429101,0.882188091,0.001254167,385.4162212
0.001229167,0.872208563,-0.589355655,0.884596942,0.001260417,440.4756813
0.001235417,0.875993901,-0.587282209,0.887349915,0.001266667,385.4162212
0.001241667,0.875993901,-0.584517615,0.889758766,0.001272917,495.5351415
0.001247917,0.879779239,-0.58175302,0.892855861,0.001279167,385.4162212
0.001254167,0.883564577,-0.578988426,0.895264712,0.001285417,385.4162212
0.001260417,0.883564577,-0.575878257,0.897673564,0.001291667,495.5351415
0.001266667,0.887349915,-0.574841534,0.900770658,0.001297917,495.5351415
0.001272917,0.891135253,-0.571731365,0.903867753,0.001304167,385.4162212
0.001279167,0.891135253,-0.568621196,0.906276604,0.001310417,495.5351415
0.001285417,0.894920591,-0.566893325,0.909373699,0.001316667,440.4756813
0.001291667,0.894920591,-0.563783156,0.912126672,0.001322917,495.5351415
0.001297917,0.902491266,-0.561018561,0.915223767,0.001329167,385.4162212
0.001304167,0.902491266,-0.558945115,0.917632618,0.001335417,495.5351415
0.001310417,0.910061942,-0.556180521,0.920729713,0.001341667,385.4162212
0.001316667,0.906276604,-0.553761501,0.923138564,0.001347917,440.4756813
0.001322917,0.910061942,-0.551688055,0.925891537,0.001354167,440.4756813
0.001329167,0.917632618,-0.548577886,0.92864451,0.001360417,385.4162212
0.001335417,0.921417956,-0.54650444,0.931053361,0.001366667,330.356761
0.001341667,0.917632618,-0.543394271,0.933118091,0.001372917,440.4756813
0.001347917,0.925203294,-0.540975251,0.935871064,0.001379167,385.4162212
0.001354167,0.925203294,-0.539247379,0.938279916,0.001385417,440.4756813
0.001360417,0.928988632,-0.536482785,0.941032889,0.001391667,385.4162212
0.001366667,0.928988632,-0.53371819,0.94344174,0.001397917,440.4756813
0.001372917,0.936559307,-0.531644744,0.946194713,0.001404167,440.4756813
0.001379167,0.936559307,-0.52888015,0.948947686,0.001410417,385.4162212
0.001385417,0.936559307,-0.52646113,0.951356537,0.001416667,385.4162212
0.001391667,0.940344645,-0.524387684,0.953765389,0.001422917,385.4162212
0.001397917,0.944129983,-0.520586366,0.95617424,0.001429167,385.4162212
0.001404167,0.944129983,-0.519204069,0.958583092,0.001435417,385.4162212
0.001410417,0.947915321,-0.5160939,0.960991943,0.001441667,385.4162212
0.001416667,0.951700659,-0.513329306,0.963400794,0.001447917,330.356761
0.001422917,0.955485997,-0.51125586,0.965465524,0.001454167,385.4162212
0.001429167,0.955485997,-0.50883684,0.967874375,0.001460417,385.4162212
0.001435417,0.959271335,-0.506417819,0.970283227,0.001466667,330.356761
0.001441667,0.966842011,-0.504344374,0.972347957,0.001472917,275.2973008
0.001447917,0.963056673,-0.501234205,0.974068565,0.001479167,330.356761
0.001454167,0.963056673,-0.498815185,0.976133294,0.001485417,385.4162212
0.001460417,0.966842011,-0.496741739,0.978542146,0.001491667,330.356761
0.001466667,0.970627348,-0.49363157,0.980606876,0.001497917,275.2973008
0.001472917,0.970627348,-0.491558124,0.982327484,0.001504167,385.4162212
0.001479167,0.974412686,-0.489139104,0.984736335,0.001510417,330.356761
0.001485417,0.974412686,-0.486028935,0.986801065,0.001516667,330.356761
0.001491667,0.981983362,-0.484301063,0.988865795,0.001522917,275.2973008
0.001497917,0.981983362,-0.481536469,0.990586403,0.001529167,330.356761
0.001504167,0.981983362,-0.478771874,0.992651133,0.001535417,330.356761
0.001510417,0.9857687,-0.476698428,0.994715862,0.001541667,330.356761
0.001516667,0.9857687,-0.47358826,0.996780592,0.001547917,330.356761
0.001522917,0.989554038,-0.471514814,0.998845322,0.001554167,385.4162212
0.001529167,0.989554038,-0.469095794,1.001254173,0.001560417,330.356761
0.001535417,0.989554038,-0.465985625,1.003318903,0.001566667,385.4162212
0.001541667,0.997124714,-0.463912179,1.005727754,0.001572917,330.356761
0.001547917,0.997124714,-0.461838733,1.007792484,0.001579167,385.4162212
0.001554167,0.997124714,-0.459419713,1.010201335,0.001585417,330.356761
0.001560417,1.000910052,-0.456655118,1.012266065,0.001591667,330.356761
0.001566667,1.004695389,-0.454236098,1.014330795,0.001597917,330.356761
0.001572917,1.004695389,-0.451125929,1.016395525,0.001604167,330.356761
0.001579167,1.008480727,-0.449398058,1.018460254,0.001610417,220.2378407
0.001585417,1.008480727,-0.446287889,1.019836741,0.001616667,275.2973008
0.001591667,1.016051403,-0.443523294,1.021557349,0.001622917,220.2378407
0.001597917,1.012266065,-0.441449848,1.022933836,0.001629167,330.356761
0.001604167,1.016051403,-0.438685254,1.024998565,0.001635417,220.2378407
0.001610417,1.019836741,-0.436611808,1.026375052,0.001641667,220.2378407
0.001616667,1.023622079,-0.434192788,1.027751538,0.001647917,275.2973008
0.001622917,1.019836741,-0.431082619,1.029472146,0.001654167,275.2973008
0.001629167,1.023622079,-0.428663599,1.031192755,0.001660417,275.2973008
0.001635417,1.027407417,-0.426244579,1.032913363,0.001666667,275.2973008
0.001641667,1.027407417,-0.424171133,1.034633971,0.001672917,275.2973008
0.001647917,1.023622079,-0.421060964,1.036354579,0.001679167,385.4162212
0.001654167,1.027407417,-0.418296369,1.03876343,0.001685417,275.2973008
0.001660417,1.031192755,-0.415531775,1.040484039,0.001691667,275.2973008
0.001666667,1.034978093,-0.413803903,1.042204647,0.001697917,275.2973008
0.001672917,1.031192755,-0.411384883,1.043925255,0.001704167,385.4162212
0.001679167,1.034978093,-0.408620288,1.046334106,0.001710417,220.2378407
0.001685417,1.042548768,-0.406201268,1.047710593,0.001716667,165.1783805
0.001691667,1.03876343,-0.403782248,1.048742958,0.001722917,330.356761
0.001697917,1.042548768,-0.401363228,1.050807687,0.001729167,220.2378407
0.001704167,1.046334106,-0.398944208,1.052184174,0.001735417,165.1783805
0.001710417,1.046334106,-0.395488465,1.053216539,0.001741667,220.2378407
0.001716667,1.050119444,-0.393760593,1.054593025,0.001747917,220.2378407
0.001722917,1.046334106,-0.391341573,1.055969512,0.001754167,275.2973008
0.001729167,1.050119444,-0.387540255,1.05769012,0.001760417,220.2378407
0.001735417,1.053904782,-0.386157958,1.059066606,0.001766667,165.1783805
0.001741667,1.05769012,-0.383047789,1.060098971,0.001772917,220.2378407
0.001747917,1.050119444,-0.380283195,1.061475458,0.001779167,330.356761
0.001754167,1.053904782,-0.378209749,1.063540187,0.001785417,330.356761
0.001760417,1.061475458,-0.375790729,1.065604917,0.001791667,165.1783805
0.001766667,1.05769012,-0.373371708,1.066637282,0.001797917,275.2973008
0.001772917,1.05769012,-0.370952688,1.06835789,0.001804167,275.2973008
0.001779167,1.061475458,-0.368188094,1.070078498,0.001810417,220.2378407
0.001785417,1.065260796,-0.366114648,1.071454985,0.001816667,220.2378407
0.001791667,1.065260796,-0.363695628,1.072831471,0.001822917,220.2378407
0.001797917,1.065260796,-0.360585459,1.074207958,0.001829167,220.2378407
0.001804167,1.065260796,-0.359203161,1.075584444,0.001835417,275.2973008
0.001810417,1.072831471,-0.356092993,1.077305053,0.001841667,165.1783805
0.001816667,1.072831471,-0.353673972,1.078337417,0.001847917,165.1783805
0.001822917,1.076616809,-0.351600527,1.079369782,0.001854167,165.1783805
0.001829167,1.072831471,-0.348490358,1.080402147,0.001860417,220.2378407
0.001835417,1.076616809,-0.346071338,1.081778634,0.001866667,165.1783805
0.001841667,1.076616809,-0.343997892,1.082810999,0.001872917,220.2378407
0.001847917,1.076616809,-0.340542149,1.084187485,0.001879167,220.2378407
0.001854167,1.080402147,-0.338814277,1.085563972,0.001885417,165.1783805
0.001860417,1.080402147,-0.336049682,1.086596336,0.001891667,165.1783805
0.001866667,1.080402147,-0.333285088,1.087628701,0.001897917,165.1783805
0.001872917,1.084187485,-0.331211642,1.088661066,0.001904167,165.1783805
0.001879167,1.084187485,-0.328447048,1.089693431,0.001910417,220.2378407
0.001885417,1.084187485,-0.325682453,1.091069918,0.001916667,220.2378407
0.001891667,1.087972823,-0.322917858,1.092446404,0.001922917,165.1783805
0.001897917,1.087972823,-0.320498838,1.093478769,0.001929167,220.2378407
0.001904167,1.087972823,-0.317734244,1.094855255,0.001935417,165.1783805
0.001910417,1.091758161,-0.316006372,1.09588762,0.001941667,110.1189203
0.001916667,1.091758161,-0.313241778,1.096575864,0.001947917,110.1189203
0.001922917,1.091758161,-0.310477183,1.097264107,0.001954167,165.1783805
0.001929167,1.091758161,-0.308403737,1.098296472,0.001960417,220.2378407
0.001935417,1.091758161,-0.305639143,1.099672958,0.001966667,220.2378407
0.001941667,1.095543499,-0.302874548,1.101049445,0.001972917,110.1189203
