,time,V1,V2,sineoutput_freq,sineoutput_amplitude,Resistance,Inductance
1892,0.00086,3.1774793362570914,0.5930503092834805,2200,5,220,0.1
1893,0.0008604545454545454,3.1509819710517704,0.6006519142905969,2200,5,220,0.1
1894,0.0008609090909090909,3.132055281619399,0.6044527167941551,2200,5,220,0.1
1895,0.0008613636363636363,3.109343254300553,0.6044527167941551,2200,5,220,0.1
1896,0.0008618181818181818,3.079060551208758,0.6082535192977133,2200,5,220,0.1
1897,0.0008622727272727273,3.060133861776386,0.6120543218012716,2200,5,220,0.1
1898,0.0008627272727272727,3.0374218344575397,0.6158551243048298,2200,5,220,0.1
1899,0.0008631818181818182,3.0071391313657454,0.6158551243048298,2200,5,220,0.1
1900,0.0008636363636363636,2.9806417661604243,0.619655926808388,2200,5,220,0.1
1901,0.0008640909090909091,2.954144400955104,0.6234567293119463,2200,5,220,0.1
1902,0.0008645454545454545,2.931432373636258,0.6234567293119463,2200,5,220,0.1
1903,0.000865,2.9049350084309378,0.6272575318155045,2200,5,220,0.1
1904,0.0008654545454545454,2.8822229811120916,0.6234567293119463,2200,5,220,0.1
1905,0.0008659090909090909,2.8595109537932455,0.6272575318155045,2200,5,220,0.1
1906,0.0008663636363636364,2.8330135885879244,0.6310583343190628,2200,5,220,0.1
1907,0.0008668181818181818,2.8103015612690783,0.634859136822621,2200,5,220,0.1
1908,0.0008672727272727273,2.783804196063758,0.634859136822621,2200,5,220,0.1
1909,0.0008677272727272727,2.757306830858438,0.634859136822621,2200,5,220,0.1
1910,0.0008681818181818182,2.7345948035395917,0.6386599393261791,2200,5,220,0.1
1911,0.0008686363636363636,2.7080974383342706,0.6386599393261791,2200,5,220,0.1
1912,0.0008690909090909091,2.6853854110154245,0.6462615443332956,2200,5,220,0.1
1913,0.0008695454545454545,2.6626733836965784,0.6462615443332956,2200,5,220,0.1
1914,0.00087,2.628605342718309,0.6462615443332956,2200,5,220,0.1
1915,0.0008704545454545455,2.605893315399463,0.6576639518439703,2200,5,220,0.1
1916,0.0008709090909090909,2.583181288080617,0.6576639518439703,2200,5,220,0.1
1917,0.0008713636363636364,2.5566839228752967,0.6614647543475286,2200,5,220,0.1
1918,0.0008718181818181818,2.5339718955564505,0.6576639518439703,2200,5,220,0.1
1919,0.0008722727272727273,2.4999038545781813,0.6576639518439703,2200,5,220,0.1
1920,0.0008727272727272727,2.4809771651458092,0.6576639518439703,2200,5,220,0.1
1921,0.0008731818181818182,2.454479799940489,0.6652655568510868,2200,5,220,0.1
1922,0.0008736363636363637,2.431767772621643,0.669066359354645,2200,5,220,0.1
1923,0.0008740909090909091,2.4014850695298477,0.6728671618582033,2200,5,220,0.1
1924,0.0008745454545454546,2.3749877043245275,0.6728671618582033,2200,5,220,0.1
1925,0.000875,2.3447050012327324,0.669066359354645,2200,5,220,0.1
1926,0.0008754545454545455,2.318207636027412,0.669066359354645,2200,5,220,0.1
1927,0.0008759090909090909,2.291710270822092,0.669066359354645,2200,5,220,0.1
1928,0.0008763636363636364,2.265212905616771,0.669066359354645,2200,5,220,0.1
1929,0.0008768181818181818,2.2349302025249767,0.6728671618582033,2200,5,220,0.1
1930,0.0008772727272727273,2.2084328373196556,0.6728671618582033,2200,5,220,0.1
1931,0.0008777272727272728,2.1819354721143354,0.6728671618582033,2200,5,220,0.1
1932,0.0008781818181818182,2.15165276902254,0.6728671618582033,2200,5,220,0.1
